# Age =     0.037774
# [Fe/H]_init  =     0.133103
# ranom =     0.000000
# Mass         Radius         logL           logg           Teff           [Fe/H]_surf    Radius_0       Teff_0         logg_0         Xc             
     1.49936497     1.45009816     0.65677190     4.29089117  7000.39941406     0.12997249     1.45009816  7000.39941406     4.29089117     0.70028847
     1.50004888     1.45066833     0.65767699     4.29074907  7002.66308594     0.12997249     1.45066833  7002.66308594     4.29074907     0.70028371
     1.50073278     1.45124245     0.65858173     4.29060411  7004.92431641     0.12997249     1.45124245  7004.92431641     4.29060411     0.70027941
     1.50141668     1.45181990     0.65948588     4.29045677  7007.16259766     0.12997249     1.45181990  7007.16259766     4.29045677     0.70027524
     1.50210071     1.45240033     0.66038948     4.29030848  7009.40576172     0.12997249     1.45240033  7009.40576172     4.29030848     0.70027101
     1.50278461     1.45298183     0.66129214     4.29015923  7011.64941406     0.12997249     1.45298183  7011.64941406     4.29015923     0.70026666
     1.50346851     1.45356381     0.66219366     4.29000998  7013.87841797     0.12997249     1.45356381  7013.87841797     4.29000998     0.70026213
     1.50415242     1.45414519     0.66309386     4.28986025  7016.11181641     0.12997247     1.45414519  7016.11181641     4.28986025     0.70025724
     1.50483632     1.45472503     0.66399294     4.28971291  7018.34619141     0.12997249     1.45472503  7018.34619141     4.28971291     0.70025170
     1.50552034     1.45530212     0.66489071     4.28956652  7020.58935547     0.12997249     1.45530212  7020.58935547     4.28956652     0.70024580
     1.50620425     1.45587504     0.66578674     4.28942299  7022.83251953     0.12997249     1.45587504  7022.83251953     4.28942299     0.70023912
     1.50688815     1.45644319     0.66668129     4.28928137  7025.08056641     0.12997249     1.45644319  7025.08056641     4.28928137     0.70023173
     1.50757205     1.45700538     0.66757447     4.28914356  7027.35644531     0.12997249     1.45700538  7027.35644531     4.28914356     0.70022392
     1.50825596     1.45756006     0.66846615     4.28900957  7029.62158203     0.12997249     1.45756006  7029.62158203     4.28900957     0.70021564
     1.50893998     1.45810735     0.66935676     4.28888083  7031.92187500     0.12997249     1.45810735  7031.92187500     4.28888083     0.70020723
     1.50962389     1.45864594     0.67024595     4.28875732  7034.23437500     0.12997250     1.45864594  7034.23437500     4.28875732     0.70019895
     1.51030779     1.45917451     0.67113417     4.28863955  7036.57128906     0.12997252     1.45917451  7036.57128906     4.28863955     0.70019066
     1.51099169     1.45969355     0.67202145     4.28852749  7038.92431641     0.12997250     1.45969355  7038.92431641     4.28852749     0.70018274
     1.51167560     1.46020162     0.67290801     4.28842115  7041.29345703     0.12997250     1.46020162  7041.29345703     4.28842115     0.70017517
     1.51235962     1.46069896     0.67379409     4.28832197  7043.69824219     0.12997250     1.46069896  7043.69824219     4.28832197     0.70016778
     1.51304352     1.46118534     0.67467940     4.28822947  7046.09570312     0.12997252     1.46118534  7046.09570312     4.28822947     0.70016056
     1.51372743     1.46166074     0.67556447     4.28814363  7048.54492188     0.12997252     1.46166074  7048.54492188     4.28814363     0.70015317
     1.51441133     1.46212566     0.67644900     4.28806448  7051.01025391     0.12997250     1.46212566  7051.01025391     4.28806448     0.70014572
     1.51509523     1.46258008     0.67733312     4.28799009  7053.49560547     0.12997250     1.46258008  7053.49560547     4.28799009     0.70013779
     1.51577926     1.46302509     0.67821687     4.28792095  7056.00537109     0.12997250     1.46302509  7056.00537109     4.28792095     0.70012921
     1.51646316     1.46346045     0.67909998     4.28785801  7058.52734375     0.12997250     1.46346045  7058.52734375     4.28785801     0.70011991
     1.51714706     1.46388757     0.67998236     4.28779984  7061.09326172     0.12997252     1.46388757  7061.09326172     4.28779984     0.70011002
     1.51783097     1.46430635     0.68086433     4.28774691  7063.65966797     0.12997252     1.46430635  7063.65966797     4.28774691     0.70009983
     1.51851487     1.46471763     0.68174553     4.28769684  7066.25439453     0.12997250     1.46471763  7066.25439453     4.28769684     0.70008963
     1.51919889     1.46512187     0.68262625     4.28765154  7068.86572266     0.12997250     1.46512187  7068.86572266     4.28765154     0.70007974
     1.51988280     1.46551955     0.68350595     4.28761005  7071.49365234     0.12997250     1.46551955  7071.49365234     4.28761005     0.70007068
     1.52056670     1.46591115     0.68438506     4.28757238  7074.14550781     0.12997249     1.46591115  7074.14550781     4.28757238     0.70006245
     1.52125061     1.46629691     0.68526334     4.28753710  7076.78662109     0.12997250     1.46629691  7076.78662109     4.28753710     0.70005572
     1.52193451     1.46667850     0.68614095     4.28750515  7079.44873047     0.12997249     1.46667850  7079.44873047     4.28750515     0.70005000
     1.52261853     1.46705616     0.68701786     4.28747654  7082.11132812     0.12997249     1.46705616  7082.11132812     4.28747654     0.70004529
     1.52330244     1.46743071     0.68789428     4.28744888  7084.78271484     0.12997250     1.46743071  7084.78271484     4.28744888     0.70004112
     1.52398634     1.46780229     0.68877017     4.28742313  7087.45898438     0.12997250     1.46780229  7087.45898438     4.28742313     0.70003730
     1.52467024     1.46817183     0.68964547     4.28739929  7090.13281250     0.12997250     1.46817183  7090.13281250     4.28739929     0.70003355
     1.52535415     1.46853960     0.69052017     4.28737640  7092.82275391     0.12997250     1.46853960  7092.82275391     4.28737640     0.70002967
     1.52603817     1.46890616     0.69139451     4.28735495  7095.49462891     0.12997250     1.46890616  7095.49462891     4.28735495     0.70002532
     1.52672207     1.46927202     0.69226813     4.28733253  7098.18652344     0.12997250     1.46927202  7098.18652344     4.28733253     0.70002085
     1.52740598     1.46963716     0.69314128     4.28731251  7100.85644531     0.12997250     1.46963716  7100.85644531     4.28731251     0.70001578
     1.52808988     1.47000253     0.69401389     4.28729010  7103.53906250     0.12997252     1.47000253  7103.53906250     4.28729010     0.70001066
     1.52877378     1.47036755     0.69488573     4.28727007  7106.21826172     0.12997250     1.47036755  7106.21826172     4.28727007     0.70000547
     1.52945781     1.47073388     0.69575739     4.28724909  7108.89501953     0.12997252     1.47073388  7108.89501953     4.28724909     0.70000029
     1.53014171     1.47110045     0.69662821     4.28722668  7111.56884766     0.12997252     1.47110045  7111.56884766     4.28722668     0.69999528
     1.53082561     1.47146809     0.69749844     4.28720379  7114.24365234     0.12997252     1.47146809  7114.24365234     4.28720379     0.69999039
     1.53150952     1.47183716     0.69836813     4.28717899  7116.91162109     0.12997252     1.47183716  7116.91162109     4.28717899     0.69998592
     1.53219342     1.47220826     0.69923753     4.28715515  7119.58886719     0.12997252     1.47220826  7119.58886719     4.28715515     0.69998193
     1.53287745     1.47258186     0.70010644     4.28712893  7122.24316406     0.12997252     1.47258186  7122.24316406     4.28712893     0.69997829
     1.53356135     1.47295749     0.70097488     4.28710079  7124.90234375     0.12997252     1.47295749  7124.90234375     4.28710079     0.69997525
     1.53424525     1.47333646     0.70184290     4.28707218  7127.55468750     0.12997252     1.47333646  7127.55468750     4.28707218     0.69997269
     1.53492916     1.47371817     0.70271087     4.28704023  7130.19628906     0.12997250     1.47371817  7130.19628906     4.28704023     0.69997054
     1.53561306     1.47410345     0.70357859     4.28700733  7132.83886719     0.12997252     1.47410345  7132.83886719     4.28700733     0.69996876
     1.53629708     1.47449255     0.70444626     4.28697205  7135.46289062     0.12997252     1.47449255  7135.46289062     4.28697205     0.69996721
     1.53698099     1.47488558     0.70531368     4.28693390  7138.07617188     0.12997250     1.47488558  7138.07617188     4.28693390     0.69996566
     1.53766489     1.47528243     0.70618117     4.28689289  7140.68652344     0.12997250     1.47528243  7140.68652344     4.28689289     0.69996423
     1.53834879     1.47568345     0.70704854     4.28685093  7143.29003906     0.12997250     1.47568345  7143.29003906     4.28685093     0.69996232
     1.53903270     1.47608817     0.70791578     4.28680658  7145.87109375     0.12997252     1.47608817  7145.87109375     4.28680658     0.69995993
     1.53971672     1.47649717     0.70878297     4.28675938  7148.46044922     0.12997250     1.47649717  7148.46044922     4.28675938     0.69995695
     1.54040062     1.47690928     0.70964962     4.28671169  7151.01562500     0.12997250     1.47690928  7151.01562500     4.28671169     0.69995314
     1.54108453     1.47732317     0.71051580     4.28666115  7153.58349609     0.12997250     1.47732317  7153.58349609     4.28666115     0.69994837
     1.54176843     1.47773767     0.71138102     4.28661060  7156.12890625     0.12997249     1.47773767  7156.12890625     4.28661060     0.69994324
     1.54245234     1.47815108     0.71224505     4.28656197  7158.68701172     0.12997250     1.47815108  7158.68701172     4.28656197     0.69993740
     1.54313636     1.47856164     0.71310776     4.28651476  7161.24560547     0.12997250     1.47856164  7161.24560547     4.28651476     0.69993103
     1.54382026     1.47896743     0.71396863     4.28646898  7163.79345703     0.12997250     1.47896743  7163.79345703     4.28646898     0.69992441
     1.54450417     1.47936678     0.71482784     4.28642797  7166.36621094     0.12997250     1.47936678  7166.36621094     4.28642797     0.69991779
     1.54518807     1.47975874     0.71568549     4.28639030  7168.94726562     0.12997252     1.47975874  7168.94726562     4.28639030     0.69991136
     1.54587197     1.48014164     0.71654171     4.28635836  7171.54541016     0.12997250     1.48014164  7171.54541016     4.28635836     0.69990516
     1.54655600     1.48051465     0.71739703     4.28633213  7174.16015625     0.12997249     1.48051465  7174.16015625     4.28633213     0.69989955
     1.54723990     1.48087633     0.71825159     4.28631115  7176.80712891     0.12997249     1.48087633  7176.80712891     4.28631115     0.69989526
     1.54792380     1.48122609     0.71910548     4.28629827  7179.47119141     0.12997250     1.48122609  7179.47119141     4.28629827     0.69989216
     1.54860771     1.48156357     0.71995896     4.28629065  7182.16748047     0.12997249     1.48156357  7182.16748047     4.28629065     0.69988954
     1.54929161     1.48188889     0.72081208     4.28629112  7184.89648438     0.12997249     1.48188889  7184.89648438     4.28629112     0.69988656
     1.54997563     1.48220277     0.72166532     4.28629875  7187.66210938     0.12997252     1.48220277  7187.66210938     4.28629875     0.69988197
     1.55065954     1.48250508     0.72251815     4.28631210  7190.45214844     0.12997250     1.48250508  7190.45214844     4.28631210     0.69987446
     1.55134344     1.48279774     0.72337079     4.28633070  7193.27539062     0.12997252     1.48279774  7193.27539062     4.28633070     0.69986349
     1.55202734     1.48308194     0.72422308     4.28635502  7196.13476562     0.12997252     1.48308194  7196.13476562     4.28635502     0.69985020
     1.55271125     1.48335946     0.72507513     4.28638363  7198.99951172     0.12997252     1.48335946  7198.99951172     4.28638363     0.69983584
