# Age =     0.033074
# [Fe/H]_init  =     0.133103
# ranom =     0.000000
# Mass         Radius         logL           logg           Teff           [Fe/H]_surf    Radius_0       Teff_0         logg_0         Xc             
     1.54313636     1.47860241     0.71273768     4.28648853  7159.64599609     0.12997250     1.47860241  7159.64599609     4.28648853     0.70090717
     1.54382026     1.47901618     0.71360397     4.28643894  7162.22070312     0.12997250     1.47901618  7162.22070312     4.28643894     0.70090353
     1.54450417     1.47942686     0.71446902     4.28639030  7164.78466797     0.12997250     1.47942686  7164.78466797     4.28639030     0.70089853
     1.54518807     1.47983301     0.71533287     4.28634596  7167.35351562     0.12997252     1.47983301  7167.35351562     4.28634596     0.70089251
     1.54587197     1.48023260     0.71619517     4.28630400  7169.93164062     0.12997250     1.48023260  7169.93164062     4.28630400     0.70088553
     1.54655600     1.48062456     0.71705544     4.28626776  7172.53759766     0.12997250     1.48062456  7172.53759766     4.28626776     0.70087790
     1.54723990     1.48100686     0.71791375     4.28623581  7175.13671875     0.12997249     1.48100686  7175.13671875     4.28623581     0.70086980
     1.54792380     1.48137820     0.71876979     4.28621101  7177.77636719     0.12997252     1.48137820  7177.77636719     4.28621101     0.70086175
     1.54860771     1.48173749     0.71962404     4.28619242  7180.42480469     0.12997249     1.48173749  7180.42480469     4.28619242     0.70085382
     1.54929161     1.48208427     0.72047687     4.28618145  7183.10595703     0.12997249     1.48208427  7183.10595703     4.28618145     0.70084661
     1.54997563     1.48241794     0.72132885     4.28617668  7185.80761719     0.12997249     1.48241794  7185.80761719     4.28617668     0.70084035
     1.55065954     1.48273849     0.72217995     4.28617954  7188.53808594     0.12997250     1.48273849  7188.53808594     4.28617954     0.70083588
     1.55134344     1.48304582     0.72303051     4.28619146  7191.29687500     0.12997250     1.48304582  7191.29687500     4.28619146     0.70083314
     1.55202734     1.48334110     0.72388083     4.28620863  7194.09277344     0.12997250     1.48334110  7194.09277344     4.28620863     0.70083100
     1.55271125     1.48362577     0.72473103     4.28623247  7196.91699219     0.12997252     1.48362577  7196.91699219     4.28623247     0.70082819
     1.55339527     1.48390031     0.72558111     4.28626251  7199.77050781     0.12997252     1.48390031  7199.77050781     4.28626251     0.70082325
     1.55407917     1.48416710     0.72643077     4.28629589  7202.64843750     0.12997250     1.48416710  7202.64843750     4.28629589     0.70081466
     1.55476308     1.48442817     0.72728020     4.28633451  7205.54345703     0.12997250     1.48442817  7205.54345703     4.28633451     0.70080262
     1.55544698     1.48468506     0.72812891     4.28637457  7208.45117188     0.12997252     1.48468506  7208.45117188     4.28637457     0.70078856
     1.55613089     1.48494041     0.72897738     4.28641510  7211.36035156     0.12997250     1.48494041  7211.36035156     4.28641510     0.70077395
     1.55681491     1.48519611     0.72982556     4.28645658  7214.27099609     0.12997250     1.48519611  7214.27099609     4.28645658     0.70075995
     1.55749881     1.48545265     0.73067296     4.28649664  7217.17822266     0.12997252     1.48545265  7217.17822266     4.28649664     0.70074809
     1.55818272     1.48571301     0.73151994     4.28653574  7220.09130859     0.12997250     1.48571301  7220.09130859     4.28653574     0.70073825
     1.55886662     1.48597658     0.73236650     4.28657103  7222.97314453     0.12997250     1.48597658  7222.97314453     4.28657103     0.70073009
     1.55955052     1.48624468     0.73321259     4.28660583  7225.84082031     0.12997250     1.48624468  7225.84082031     4.28660583     0.70072287
     1.56023455     1.48651755     0.73405856     4.28663588  7228.69335938     0.12997250     1.48651755  7228.69335938     4.28663588     0.70071644
     1.56091845     1.48679495     0.73490375     4.28666401  7231.53564453     0.12997252     1.48679495  7231.53564453     4.28666401     0.70071024
     1.56160235     1.48707688     0.73574859     4.28668928  7234.37451172     0.12997250     1.48707688  7234.37451172     4.28668928     0.70070422
     1.56228626     1.48736227     0.73659295     4.28671169  7237.18310547     0.12997250     1.48736227  7237.18310547     4.28671169     0.70069808
     1.56297016     1.48765063     0.73743683     4.28673267  7240.00439453     0.12997252     1.48765063  7240.00439453     4.28673267     0.70069200
     1.56365418     1.48794127     0.73828042     4.28675365  7242.79882812     0.12997249     1.48794127  7242.79882812     4.28675365     0.70068574
     1.56433809     1.48823333     0.73912328     4.28677225  7245.60253906     0.12997249     1.48823333  7245.60253906     4.28677225     0.70067948
     1.56502199     1.48852587     0.73996592     4.28679180  7248.39550781     0.12997250     1.48852587  7248.39550781     4.28679180     0.70067322
     1.56570590     1.48881865     0.74080807     4.28681087  7251.19335938     0.12997250     1.48881865  7251.19335938     4.28681087     0.70066696
     1.56638980     1.48911083     0.74164969     4.28682899  7253.98437500     0.12997249     1.48911083  7253.98437500     4.28682899     0.70066071
     1.56707382     1.48940217     0.74249107     4.28684855  7256.77294922     0.12997250     1.48940217  7256.77294922     4.28684855     0.70065421
     1.56775773     1.48969185     0.74333179     4.28686953  7259.58593750     0.12997252     1.48969185  7259.58593750     4.28686953     0.70064777
     1.56844163     1.48997974     0.74417228     4.28689194  7262.39599609     0.12997250     1.48997974  7262.39599609     4.28689194     0.70064092
     1.56912553     1.49026549     0.74501246     4.28691387  7265.21142578     0.12997249     1.49026549  7265.21142578     4.28691387     0.70063418
     1.56980944     1.49054897     0.74585223     4.28693867  7268.04394531     0.12997252     1.49054897  7268.04394531     4.28693867     0.70062745
     1.57049346     1.49082935     0.74669188     4.28696442  7270.87695312     0.12997249     1.49082935  7270.87695312     4.28696442     0.70062059
     1.57117736     1.49110687     0.74753129     4.28699160  7273.71582031     0.12997250     1.49110687  7273.71582031     4.28699160     0.70061374
     1.57186127     1.49138176     0.74837029     4.28702068  7276.57128906     0.12997250     1.49138176  7276.57128906     4.28702068     0.70060712
     1.57254517     1.49165297     0.74920923     4.28705168  7279.42822266     0.12997250     1.49165297  7279.42822266     4.28705168     0.70060062
     1.57322907     1.49192083     0.75004816     4.28708458  7282.29394531     0.12997250     1.49192083  7282.29394531     4.28708458     0.70059431
     1.57391310     1.49218607     0.75088674     4.28711843  7285.16894531     0.12997250     1.49218607  7285.16894531     4.28711843     0.70058852
     1.57459700     1.49244738     0.75172532     4.28715515  7288.05712891     0.12997250     1.49244738  7288.05712891     4.28715515     0.70058298
     1.57528090     1.49270570     0.75256377     4.28719187  7290.95458984     0.12997250     1.49270570  7290.95458984     4.28719187     0.70057791
     1.57596481     1.49296153     0.75340194     4.28723192  7293.85693359     0.12997250     1.49296153  7293.85693359     4.28723192     0.70057327
     1.57664871     1.49321389     0.75423986     4.28727293  7296.76855469     0.12997252     1.49321389  7296.76855469     4.28727293     0.70056909
     1.57733274     1.49346316     0.75507754     4.28731632  7299.68115234     0.12997249     1.49346316  7299.68115234     4.28731632     0.70056516
     1.57801664     1.49370980     0.75591493     4.28736067  7302.60302734     0.12997250     1.49370980  7302.60302734     4.28736067     0.70056170
     1.57870054     1.49395359     0.75675184     4.28740692  7305.53857422     0.12997250     1.49395359  7305.53857422     4.28740692     0.70055860
     1.57938445     1.49419510     0.75758839     4.28745365  7308.46679688     0.12997250     1.49419510  7308.46679688     4.28745365     0.70055550
     1.58006835     1.49443412     0.75842416     4.28750277  7311.40039062     0.12997250     1.49443412  7311.40039062     4.28750277     0.70055282
     1.58075237     1.49467087     0.75925952     4.28755331  7314.34277344     0.12997249     1.49467087  7314.34277344     4.28755331     0.70055026
     1.58143628     1.49490559     0.76009381     4.28760481  7317.27099609     0.12997250     1.49490559  7317.27099609     4.28760481     0.70054775
     1.58212018     1.49513781     0.76092726     4.28765774  7320.21191406     0.12997250     1.49513781  7320.21191406     4.28765774     0.70054537
     1.58280408     1.49536860     0.76175958     4.28771257  7323.15429688     0.12997252     1.49536860  7323.15429688     4.28771257     0.70054269
     1.58348799     1.49559665     0.76259077     4.28776741  7326.09326172     0.12997252     1.49559665  7326.09326172     4.28776741     0.70054024
     1.58417201     1.49582255     0.76342100     4.28782415  7329.02587891     0.12997250     1.49582255  7329.02587891     4.28782415     0.70053738
     1.58485591     1.49604595     0.76424986     4.28788185  7331.96386719     0.12997250     1.49604595  7331.96386719     4.28788185     0.70053452
     1.58553982     1.49626660     0.76507741     4.28794146  7334.91064453     0.12997250     1.49626660  7334.91064453     4.28794146     0.70053124
     1.58622372     1.49648428     0.76590353     4.28800249  7337.85888672     0.12997250     1.49648428  7337.85888672     4.28800249     0.70052761
     1.58690763     1.49669862     0.76672822     4.28806591  7340.80810547     0.12997250     1.49669862  7340.80810547     4.28806591     0.70052344
     1.58759165     1.49690926     0.76755154     4.28813171  7343.76269531     0.12997250     1.49690926  7343.76269531     4.28813171     0.70051867
     1.58827555     1.49711585     0.76837307     4.28819990  7346.72656250     0.12997250     1.49711585  7346.72656250     4.28819990     0.70051336
     1.58895946     1.49731708     0.76919299     4.28827000  7349.71191406     0.12997250     1.49731708  7349.71191406     4.28827000     0.70050734
     1.58964336     1.49751294     0.77001119     4.28834438  7352.68994141     0.12997249     1.49751294  7352.68994141     4.28834438     0.70050067
     1.59032726     1.49770224     0.77082795     4.28842068  7355.67773438     0.12997250     1.49770224  7355.67773438     4.28842068     0.70049328
     1.59101129     1.49788558     0.77164328     4.28850174  7358.67871094     0.12997250     1.49788558  7358.67871094     4.28850174     0.70048517
     1.59169519     1.49806154     0.77245730     4.28858662  7361.70507812     0.12997250     1.49806154  7361.70507812     4.28858662     0.70047671
     1.59237909     1.49822998     0.77326989     4.28867579  7364.74072266     0.12997250     1.49822998  7364.74072266     4.28867579     0.70046765
     1.59306300     1.49839079     0.77408177     4.28876925  7367.79394531     0.12997252     1.49839079  7367.79394531     4.28876925     0.70045829
     1.59374690     1.49854386     0.77489281     4.28886700  7370.85644531     0.12997250     1.49854386  7370.85644531     4.28886700     0.70044845
     1.59443092     1.49868977     0.77570295     4.28896856  7373.93652344     0.12997249     1.49868977  7373.93652344     4.28896856     0.70043856
     1.59511483     1.49882865     0.77651250     4.28907394  7377.02587891     0.12997250     1.49882865  7377.02587891     4.28907394     0.70042878
     1.59579873     1.49896133     0.77732122     4.28918219  7380.13281250     0.12997250     1.49896133  7380.13281250     4.28918219     0.70041931
     1.59648263     1.49908829     0.77812928     4.28929472  7383.24072266     0.12997250     1.49908829  7383.24072266     4.28929472     0.70041043
